id,dll_name,dll_path,file_size,md5_hash,interface_type,device_capabilities,communication_protocols,configuration_hints,confidence_score,analysis_method,timestamp
79,sn3DCommunicateLayerM.dll,IntraoralScan/Bin/sn3DCommunicateLayerM.dll,97792,4c7b822fe2f7cb0463d1d6b327a9fe06,scanner_interface,"[""stream: ?driverstreamswitch@communicatelayer@@yakpeax_n@z"", ""buffer: send bulk buffer failed, error:"", ""sync: f:\\gitlab\\hardwareplugins\\v2\\syncv2\\plugins\\sn3dcommunicatelayerm.pdb"", ""stream: ?datastreamlock@communicatelayer@@yakpeax_n@z"", ""frame: __cxxframehandler3"", ""stream: ?receiveimagestream@communicatelayer@@yakpeaxpeaeaeai@z"", ""frame: ?discarddriverframecaches@communicatelayer@@yakpeax@z""]","[""Ethernet"", ""Serial"", ""SPI""]","[""receive bulk reply failed, error:"", ""attachDevice: not exist specified device"", ""SetupDiEnumDeviceInterfaces failed, wRet:"", ""Start add new node to device map"", ""malloc PSP_DEVICE_INTERFACE_DETAIL_DATA failed"", ""SetupDiGetDeviceInterfaceDetail failed"", ""send command line error, errorcode:%d LastErr:%d"", ""sn3DCommunicateLayerM.dll"", ""CCommunicateManager-interruptIOAndCheck sendCommandLine failed, err:"", ""Device:%s offline"", ""DeviceIOControl Failed, Error:%d"", ""SetupDiGetClassDevs failed"", ""getOnlineDeviceSerial failed - TimeOut"", ""SetupDiGetDeviceInterfaceDetailW"", ""g_deviceMap size:""]",0.6,string_analysis,2025-08-15 17:23:03
94,64_ftbusui.dll,IntraoralScan/Driver/Turntable/CDMV21224/amd64/64_ftbusui.dll,168384,578471ec1f2ff576fc85ccaa5a4bd665,unknown_interface,"[""timestamp: timestamp-2048-10"", ""timestamp: thawte timestamping ca0"", ""buffer: flushfilebuffers"", ""timestamp: .http://crl.thawte.com/thawtetimestampingca.crl0"", ""timestamp: timestamp-2048-20"", ""buffer: flushprocesswritebuffers""]","[""Ethernet"", ""Serial"", ""SPI""]","[""+Future Technology Devices International Ltd0"", ""SetupDiGetDeviceInstanceIdA"", ""SetupDiGetDeviceRegistryPropertyA"", ""GetLastError"", ""SetupDiEnumDeviceInterfaces"", ""DeviceIoControl"", ""SetupDiDestroyDeviceInfoList"", ""SetLastError"", ""SetupDiGetDeviceInterfaceDetailA""]",0.6,string_analysis,2025-08-15 17:23:03
95,64_ftcserco.dll,IntraoralScan/Driver/Turntable/CDMV21224/amd64/64_ftcserco.dll,75200,c3a24934fefae70268ac5cc414a9dd32,unknown_interface,"[""timestamp: timestamp-2048-20"", ""timestamp: timestamp-2048-10"", ""timestamp: thawte timestamping ca0"", ""timestamp: .http://crl.thawte.com/thawtetimestampingca.crl0""]","[""Ethernet"", ""Serial"", ""SPI""]","[""+Future Technology Devices International Ltd0"", ""- unexpected multithread lock error"", ""SetupDiGetDeviceRegistryPropertyW"", ""SetupDiOpenDeviceInfoW"", ""- unexpected heap error"", ""SING error"", ""DOMAIN error"", ""CM_Get_Device_IDW"", ""GetLastError"", ""Runtime Error!"", ""SetupDiCreateDeviceInfoList"", ""SetupDiDestroyDeviceInfoList"", ""SetLastError"", ""runtime error"", ""- unable to open console device""]",0.6,string_analysis,2025-08-15 17:23:03
97,64_ftlang.dll,IntraoralScan/Driver/Turntable/CDMV21224/amd64/64_ftlang.dll,274880,f80bc5c4b0b0bd7adb550dcdbd2ea796,unknown_interface,"[""timestamp: timestamp-2048-10"", ""timestamp: thawte timestamping ca0"", ""buffer: flushfilebuffers"", ""timestamp: .http://crl.thawte.com/thawtetimestampingca.crl0"", ""timestamp: timestamp-2048-20"", ""buffer: flushprocesswritebuffers""]","[""Ethernet"", ""Serial"", ""SPI""]","[""+Future Technology Devices International Ltd0"", ""SetLastError"", ""GetLastError""]",0.6,string_analysis,2025-08-15 17:23:03
98,64_ftserui2.dll,IntraoralScan/Driver/Turntable/CDMV21224/amd64/64_ftserui2.dll,65472,aebe3d702cc403b27899bbf233e7d875,unknown_interface,"[""timestamp: timestamp-2048-20"", ""timestamp: timestamp-2048-10"", ""timestamp: thawte timestamping ca0"", ""timestamp: .http://crl.thawte.com/thawtetimestampingca.crl0""]","[""Ethernet"", ""Serial""]","[""SetupDiRemoveDevice"", ""+Future Technology Devices International Ltd0"", ""SetupDiSetDeviceInstallParamsW"", ""SetupDiGetDeviceInfoListDetailW"", ""QueryDosDeviceW"", ""SetupDiGetDeviceRegistryPropertyW"", ""GetLastError"", ""SetupDiGetDeviceInstanceIdW"", ""SetupDiSetDeviceRegistryPropertyW"", ""SetLastError"", ""SetupDiInstallDevice"", ""DefineDosDeviceW"", ""SetupDiGetDeviceInstallParamsW""]",0.6,string_analysis,2025-08-15 17:23:03
93,WdfCoinstaller01011.dll,IntraoralScan/Driver/3dCamera/WdfCoinstaller01011.dll,1805592,d3e2032626de508b2e1432abd8b348af,unknown_interface,"[""timestamp: chttp://crl.microsoft.com/pki/crl/products/microsofttimestamppca.crl0x"", ""timestamp: <http://www.microsoft.com/pki/certs/microsofttimestamppca.crt0""]","[""Ethernet"", ""Camera"", ""PCIe"", ""Serial""]","[""SetupDiSetDeviceInstallParamsW"", ""WdfPreDeviceInstallEx"", ""WdfPreDeviceRemove"", ""GetLastError"", ""WdfPostDeviceInstall"", ""SetLastError"", ""WdfPostDeviceRemove"", ""WdfPreDeviceInstall"", ""SetupLogErrorW"", ""SetupDiGetDeviceInstallParamsW""]",0.6,string_analysis,2025-08-15 17:23:03
101,ftbusui.dll,IntraoralScan/Driver/Turntable/CDMV21224/i386/ftbusui.dll,156096,adf9b2f8f34ea6bdac3169c271eae7aa,unknown_interface,"[""timestamp: timestamp-2048-10"", ""timestamp: thawte timestamping ca0"", ""buffer: flushfilebuffers"", ""timestamp: .http://crl.thawte.com/thawtetimestampingca.crl0"", ""timestamp: timestamp-2048-20"", ""buffer: flushprocesswritebuffers""]","[""Ethernet"", ""Serial"", ""SPI""]","[""+Future Technology Devices International Ltd0"", ""SetupDiGetDeviceInstanceIdA"", ""SetupDiGetDeviceRegistryPropertyA"", ""GetLastError"", ""SetupDiEnumDeviceInterfaces"", ""DeviceIoControl"", ""SetupDiDestroyDeviceInfoList"", ""SetLastError"", ""SetupDiGetDeviceInterfaceDetailA""]",0.6,string_analysis,2025-08-15 17:23:03
102,ftcserco.dll,IntraoralScan/Driver/Turntable/CDMV21224/i386/ftcserco.dll,78784,bf4c32034501f3084cbb6b4e942997f6,unknown_interface,"[""timestamp: timestamp-2048-20"", ""timestamp: timestamp-2048-10"", ""timestamp: thawte timestamping ca0"", ""timestamp: .http://crl.thawte.com/thawtetimestampingca.crl0""]","[""Ethernet"", ""Serial"", ""SPI""]","[""+Future Technology Devices International Ltd0"", ""- unexpected multithread lock error"", ""3%3+333;3C3J3O3T3Z3^3d3i3o3t3"", ""SetupDiGetDeviceRegistryPropertyW"", ""SetupDiOpenDeviceInfoW"", ""- unexpected heap error"", ""SING error"", ""DOMAIN error"", ""CM_Get_Device_IDW"", ""GetLastError"", ""Runtime Error!"", ""SetupDiCreateDeviceInfoList"", ""SetupDiDestroyDeviceInfoList"", ""SetLastError"", ""runtime error""]",0.6,string_analysis,2025-08-15 17:23:03
104,ftlang.dll,IntraoralScan/Driver/Turntable/CDMV21224/i386/ftlang.dll,255424,bad2b4f93982217b7c5e407d5f5b2260,unknown_interface,"[""timestamp: timestamp-2048-10"", ""timestamp: thawte timestamping ca0"", ""buffer: flushfilebuffers"", ""timestamp: .http://crl.thawte.com/thawtetimestampingca.crl0"", ""timestamp: timestamp-2048-20"", ""buffer: flushprocesswritebuffers""]","[""Ethernet"", ""Serial"", ""SPI""]","[""+Future Technology Devices International Ltd0"", ""SetLastError"", ""333L3S3[3`3d3h3"", ""GetLastError""]",0.6,string_analysis,2025-08-15 17:23:03
105,ftserui2.dll,IntraoralScan/Driver/Turntable/CDMV21224/i386/ftserui2.dll,63424,af6dd0449c145a63d403103f4de6a739,unknown_interface,"[""timestamp: timestamp-2048-20"", ""timestamp: timestamp-2048-10"", ""timestamp: thawte timestamping ca0"", ""timestamp: .http://crl.thawte.com/thawtetimestampingca.crl0""]","[""Ethernet"", ""Serial""]","[""SetupDiRemoveDevice"", ""+Future Technology Devices International Ltd0"", ""SetupDiSetDeviceInstallParamsW"", ""SetupDiGetDeviceInfoListDetailW"", ""QueryDosDeviceW"", ""SetupDiGetDeviceRegistryPropertyW"", ""GetLastError"", ""SetupDiGetDeviceInstanceIdW"", ""SetupDiSetDeviceRegistryPropertyW"", ""SetLastError"", ""SetupDiInstallDevice"", ""DefineDosDeviceW"", ""SetupDiGetDeviceInstallParamsW""]",0.6,string_analysis,2025-08-15 17:23:03
75,opencv_videoio348.dll,IntraoralScan/Bin/opencv_videoio348.dll,507904,3c15d4966afef8535b8962a3147a6db1,unknown_interface,"[""brightness: brightness"", ""frame: cvgrabframe"", ""frame: cv::avireadcontainer::readframe"", ""sync: hgterminating async callback"", ""buffer: `anonymous-namespace'::comptr<struct imfmediabuffer>::operator ->"", ""buffer: cv::mjpeg::mjpeg_buffer::put_bits"", ""stream: ?_pninc@?$basic_streambuf@du?$char_traits@d@std@@@std@@ieaapeadxz"", ""stream: ?tie@?$basic_ios@du?$char_traits@d@std@@@std@@qebapeav?$basic_ostream@du?$char_traits@d@std@@@2@xz"", ""stream: ??1?$basic_iostream@du?$char_traits@d@std@@@std@@ueaa@xz"", ""stream: ?putstreambytes@aviwritecontainer@cv@@qeaaxpebeh@z"", ""sync: videoio(msmf): async readsample() call is failed with error status:"", ""buffer: failed to seek in avi buffer: value is out of range"", ""stream: ?_lock@?$basic_streambuf@du?$char_traits@d@std@@@std@@ueaaxxz"", ""stream: .?au?$ptrownerimpl@vbitstream@cv@@u?$defaultdeleter@vbitstream@cv@@@2@@detail@cv@@"", ""buffer: ??0_inputoutputarray@cv@@qeaa@aeavbuffer@ogl@1@@z"", ""stream: ??1?$basic_istream@du?$char_traits@d@std@@@std@@ueaa@xz"", ""frame: cvcreatevideowriter_msmf(filename, fourcc, fps, framesize, iscolor)"", ""stream: ?sputn@?$basic_streambuf@du?$char_traits@d@std@@@std@@qeaa_jpebd_j@z"", ""frame: collections of images don't have framerates"", ""frame: cv::cvvideowriter_images::writeframe""]","[""Camera"", ""Ethernet"", ""SPI""]","[""Failed to determine AVI buffer position: value is out of range"", ""Failed to write AVI file: chunk size is out of bounds"", ""videoio(MSMF): OnReadSample() is called with error status:"", ""videoio(MSMF): can't grab frame. Error:"", ""Failed to seek in AVI file: position is out of range"", ""Failed to read AVI file: requested chunk size is too large"", ""MFCreateDXGIDeviceManager"", ""?printError@AVIReadContainer@cv@@IEAAXAEAURiffList@2@I@Z"", ""Failed to parse avi: index was not found"", ""?check_failed_auto@detail@cv@@YAXHHAEBUCheckContext@12@@Z"", "".?AV_com_error@@"", ""Failed to write AVI file: number of frames is too large"", ""Failed to seek in AVI buffer: value is out of range"", ""?printError@AVIReadContainer@cv@@IEAAXAEAURiffChunk@2@I@Z"", ""cvCreateCameraCapture""]",0.6,string_analysis,2025-08-15 17:23:03
83,vulkan-1.dll,IntraoralScan/Bin/vulkan-1.dll,1278824,1a2127195dc9ebb7c77d88e048beddb8,unknown_interface,"[""buffer: vkcmdclearcolorimage: invalid commandbuffer [vuid-vkcmdclearcolorimage-commandbuffer-parameter]"", ""buffer: getbuffermemoryrequirements"", ""timestamp: vkgetcalibratedtimestampsext"", ""buffer: vkcmddispatchbasekhr: invalid commandbuffer [vuid-vkcmddispatchbasekhr-commandbuffer-parameter]"", ""buffer: vkcmdbindindexbuffer"", ""buffer: cmdbindvertexbuffers2ext"", ""buffer: vkcmdbeginrenderpass: invalid commandbuffer [vuid-vkcmdbeginrenderpass-commandbuffer-parameter]"", ""depth: cmdsetdepthtestenableext"", ""buffer: vkcmdsetcullmodeext: invalid commandbuffer [vuid-vkcmdsetcullmodeext-commandbuffer-parameter]"", ""buffer: vkcmdupdatebuffer"", ""buffer: cmdcopybuffertoimage"", ""buffer: getphysicaldevicesupportedframebuffermixedsamplescombinationsnv"", ""buffer: vkcreateframebuffer"", ""buffer: vkcmdnextsubpass2: invalid commandbuffer [vuid-vkcmdnextsubpass2-commandbuffer-parameter]"", ""buffer: vkcmdbeginquery: invalid commandbuffer [vuid-vkcmdbeginquery-commandbuffer-parameter]"", ""buffer: cmdupdatepipelineindirectbuffernv"", ""buffer: getphysicaldeviceexternalbufferpropertieskhr"", ""buffer: vkcmddrawindirect: invalid commandbuffer [vuid-vkcmddrawindirect-commandbuffer-parameter]"", ""buffer: begincommandbuffer"", ""buffer: vkdestroyframebuffer""]","[""Ethernet"", ""Serial"", ""SPI""]","[""windows_get_device_registry_entry: DeviceID(%d) Failed to obtain %s"", ""terminator_EnumeratePhysicalDevices : Trimming device count from %d to %d."", ""vkGetPhysicalDeviceMemoryProperties: Invalid physicalDevice [VUID-vkGetPhysicalDeviceMemoryProperties-physicalDevice-parameter]"", ""vkDestroyDescriptorPool: Invalid device [VUID-vkDestroyDescriptorPool-device-parameter]"", ""vkGetDescriptorSetHostMappingVALVE: Invalid device [VUID-vkGetDescriptorSetHostMappingVALVE-device-parameter]"", ""GetDeviceGroupPresentCapabilitiesKHR"", ""vkGetSwapchainCounterEXT: Invalid device [VUID-vkGetSwapchainCounterEXT-device-parameter]"", ""windows_read_data_files_in_registry: Registry lookup failed to get data files."", ""vkGetDynamicRenderingTilePropertiesQCOM: Invalid device [VUID-vkGetDynamicRenderingTilePropertiesQCOM-device-parameter]"", ""vkDestroyRenderPass: Invalid device [VUID-vkDestroyRenderPass-device-parameter]"", ""vkGetPhysicalDeviceProperties2: Emulation cannot generate unique IDs for struct VkPhysicalDeviceIDProperties - setting IDs to zero instead"", ""vkRegisterDeviceEventEXT"", ""vkBindBufferMemory: Invalid device [VUID-vkBindBufferMemory-device-parameter]"", ""vkGetPhysicalDeviceToolPropertiesEXT"", ""terminator_EnumeratePhysicalDeviceGroups:  Failed during dispatch call of 'EnumeratePhysicalDeviceGroups' to ICD %d to get group count.""]",0.6,string_analysis,2025-08-15 17:23:03
96,64_ftd2xx64.dll,IntraoralScan/Driver/Turntable/CDMV21224/amd64/64_ftd2xx64.dll,316864,e5e898d7d4ba20a7f937f1e3bad4a140,usb_interface,"[""timestamp: timestamp-2048-10"", ""timestamp: thawte timestamping ca0"", ""buffer: flushfilebuffers"", ""timestamp: .http://crl.thawte.com/thawtetimestampingca.crl0"", ""timestamp: timestamp-2048-20"", ""buffer: flushprocesswritebuffers""]","[""Ethernet"", ""Serial"", ""USB"", ""SPI""]","[""CM_Get_Device_ID_ExA"", ""FT_GetDeviceInfo"", ""FT_ResetDevice"", ""FT_W32_GetLastError"", ""SetupDiOpenDeviceInfoA"", ""SetupDiGetDeviceInterfaceDetailA"", ""SetupDiGetDeviceInfoListDetailA"", ""+Future Technology Devices International Ltd0"", ""SetupDiGetDeviceRegistryPropertyA"", ""FT_W32_ClearCommError"", ""FT_GetDeviceInfoList"", ""SetupDiGetDeviceInstallParamsA"", ""SetupDiCreateDeviceInfoListExA"", ""GetLastError"", ""SetupDiEnumDeviceInterfaces""]",0.6,string_analysis,2025-08-15 17:23:03
85,AxUsbEth.inf,IntraoralScan/Driver/3W/mcu_ap_drivers-R4/ap/ASIX_USB_Ethernet_Win10_v3.20.1.0_Drivers_Setup_v2.0.1.0/program files/ASIX/ASIX USB Ethernet Win10_Drivers/64-bit/AxUsbEth.inf,95642,ed36aa96d08f46fba50b3b14f4b38d46,usb_interface,[],[],[],0.8,inf_file_parsing,2025-08-15 17:23:03
87,AxUsbEth.inf,IntraoralScan/Driver/3W/mcu_ap_drivers-R4/ap/ASIX_USB_Ethernet_Win11_v3.22.1.0_Drivers_Setup_v2.0.1.0/program files/ASIX/ASIX_USB_Ethernet_Win11_Drivers/64-bit/AxUsbEth.inf,95642,2404a37d4e45fb0310f8568dea6abcce,usb_interface,[],[],[],0.8,inf_file_parsing,2025-08-15 17:23:03
88,CH375DLL.dll,IntraoralScan/Driver/3W/mcu_ap_drivers-R4/mcu/FILE/CH375DLL.dll,22632,dfe6af8cec60c6988fbf1e005dabd54e,usb_interface,[],"[""Ethernet"", ""USB""]","[""CH375OpenDevice"", ""CH375ResetDevice"", ""CH375GetDeviceDescr"", ""UnregisterDeviceNotification"", ""RegisterDeviceNotificationA"", ""CH375CloseDevice"", ""CH375SetDeviceNotify"", ""GetLastError"", ""SetupDiEnumDeviceInterfaces"", ""DeviceIoControl"", ""SetupDiDestroyDeviceInfoList"", ""CH375GetDeviceName"", ""SetupDiGetDeviceInterfaceDetailA""]",0.6,string_analysis,2025-08-15 17:23:03
90,CH375DLL.dll,IntraoralScan/Driver/3W/mcu_ap_drivers-R4/mcu/FILE/WIN 1X/CH375DLL.dll,23152,d5a7aa9deb5c332382051d38f8c26d5a,usb_interface,[],"[""USB""]","[""CH375OpenDevice"", ""CH375ResetDevice"", ""CH375GetDeviceDescr"", ""UnregisterDeviceNotification"", ""RegisterDeviceNotificationA"", ""CH375CloseDevice"", ""CH375SetDeviceNotify"", ""GetLastError"", ""SetupDiEnumDeviceInterfaces"", ""DeviceIoControl"", ""SetupDiDestroyDeviceInfoList"", ""CH375GetDeviceName"", ""SetupDiGetDeviceInterfaceDetailA""]",0.6,string_analysis,2025-08-15 17:23:03
1,CH375DLL64.dll,IntraoralScan/Bin/CH375DLL64.dll,19968,f7700f1a110ae9f886bb6ebb061d59bc,usb_interface,[],"[""USB""]","[""CH375OpenDevice"", ""CH375ResetDevice"", ""CH375GetDeviceDescr"", ""UnregisterDeviceNotification"", ""RegisterDeviceNotificationA"", ""CH375CloseDevice"", ""CH375SetDeviceNotify"", ""GetLastError"", ""SetupDiEnumDeviceInterfaces"", ""DeviceIoControl"", ""SetupDiDestroyDeviceInfoList"", ""CH375GetDeviceName"", ""SetupDiGetDeviceInterfaceDetailA""]",0.6,string_analysis,2025-08-15 17:23:03
89,CH375DLL64.dll,IntraoralScan/Driver/3W/mcu_ap_drivers-R4/mcu/FILE/CH375DLL64.dll,30824,44bd2bb643c836bb1236f15a90ca266f,usb_interface,[],"[""Ethernet"", ""USB""]","[""CH375OpenDevice"", ""CH375ResetDevice"", ""CH375GetDeviceDescr"", ""UnregisterDeviceNotification"", ""RegisterDeviceNotificationA"", ""CH375CloseDevice"", ""CH375SetDeviceNotify"", ""GetLastError"", ""SetupDiEnumDeviceInterfaces"", ""DeviceIoControl"", ""SetupDiDestroyDeviceInfoList"", ""CH375GetDeviceName"", ""SetupDiGetDeviceInterfaceDetailA""]",0.6,string_analysis,2025-08-15 17:23:03
91,CH375DLL64.dll,IntraoralScan/Driver/3W/mcu_ap_drivers-R4/mcu/FILE/WIN 1X/CH375DLL64.dll,31344,42c94e42bb7eb98277d3e46698619e57,usb_interface,[],"[""USB""]","[""CH375OpenDevice"", ""CH375ResetDevice"", ""CH375GetDeviceDescr"", ""UnregisterDeviceNotification"", ""RegisterDeviceNotificationA"", ""CH375CloseDevice"", ""CH375SetDeviceNotify"", ""GetLastError"", ""SetupDiEnumDeviceInterfaces"", ""DeviceIoControl"", ""SetupDiDestroyDeviceInfoList"", ""CH375GetDeviceName"", ""SetupDiGetDeviceInterfaceDetailA""]",0.6,string_analysis,2025-08-15 17:23:03
2,CommonFunc.dll,IntraoralScan/Bin/CommonFunc.dll,5450752,1f2124f84f6c5f022fb2adc9d6974114,usb_interface,"[""depth: ??0meshdepthimage@sn3dalgorithm@@qeaa@xz"", ""stream: ?release_compound@?$stream_provider@d@aux@v2_mt_nt6@log@boost@@saxpeaustream_compound@12345@@z"", ""depth: ?image_to_world@meshdepthimage@sn3dalgorithm@@aebaxaebh00aeam1@z"", ""frame: ??0referenceframe@sn3dalgorithm@@qeaa@aebv?$matrix@n$02$00$0a@$02$00@eigen@@00@z"", ""stream: ??6?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav01@_n@z"", ""depth: ?pt_is_in_mesh_exact@meshdepthimage@sn3dalgorithm@@qeaahaebv?$matrix@m$02$00$0a@$02$00@eigen@@@z"", ""frame: ?get_y_axis@referenceframe@sn3dalgorithm@@qeba?av?$matrix@n$02$00$0a@$02$00@eigen@@xz"", ""depth: ??0meshdepthimage@sn3dalgorithm@@qeaa@aebv01@@z"", ""principal: ??1principalcurvature@sn3dalgorithm@@qeaa@xz"", ""stream: ?_pninc@?$basic_streambuf@du?$char_traits@d@std@@@std@@ieaapeadxz"", ""stream: ??1?$basic_iostream@du?$char_traits@d@std@@@std@@ueaa@xz"", ""depth: v_depth"", ""principal: compute_principal_curvature3"", ""depth: ??4meshdepthimage@sn3dalgorithm@@qeaaaeav01@aebv01@@z"", ""sync: ?sync@?$basic_streambuf@du?$char_traits@d@std@@@std@@meaahxz"", ""stream: ?_lock@?$basic_streambuf@du?$char_traits@d@std@@@std@@ueaaxxz"", ""principal: ?get_curvatrue_k2@principalcurvature@sn3dalgorithm@@qebaxaeav?$vector@mv?$allocator@m@std@@@std@@@z"", ""stream: ??1?$basic_istream@du?$char_traits@d@std@@@std@@ueaa@xz"", ""frame: ??0referenceframe@sn3dalgorithm@@qeaa@xz"", ""stream: ?sputn@?$basic_streambuf@du?$char_traits@d@std@@@std@@qeaa_jpebd_j@z""]","[""I2C"", ""Serial"", ""USB"", ""HID"", ""SPI"", ""PCIe"", ""Ethernet""]","[""Sn3DAlgorithm::GeodesicsPath::_update_edge_point"", ""Sn3DAlgorithm::FindHoles::find_holes_for_feature_boundary_without_marker"", ""Error: uniform_texture_remap !"", ""Sn3DAlgorithm::Sn3DMeshProcess::get_mesh_cut_plane_info"", ""Sn3DAlgorithm::Sn3DCloudProcess::remove_smallpart_ext"", ""Sn3DAlgorithm::BoardsRegistration::compute_registration"", ""Sn3DAlgorithm::Sn3DCCL::mark_small_components_by_vert_old"", ""Sn3DAlgorithm::Sn3DCCL::mark_small_components_by_face_old"", ""Error: calculate_image_size_and_resize_texcoords_with_texture failed"", ""Sn3DAlgorithm::MeshDenoise::denoise_mesh_bilateral_normal"", ""compute failed"", ""Sn3DAlgorithm::ChartPacking::chart_packing"", ""Sn3DAlgorithm::GeodesicsPath::_update_vertex_point"", ""Sn3DAlgorithm::MeshMeasure::dist_mesh_v2f_orient"", ""Sn3DAlgorithm::RefineMachingCube::refine_marching_cube""]",0.6,string_analysis,2025-08-15 17:23:03
5,DentalCommon.dll,IntraoralScan/Bin/DentalCommon.dll,128512,7c0e106b30c05135f6e7ef8e732154f2,usb_interface,"[""sync: syncserviceqapistatus_overheat"", ""sync: syncserviceis3tiptoohoterror"", ""sync: syncservicemixdeviceunknowerror"", ""sync: syncservicedeviceacquiretemperror"", ""sync: syncservicegetsharedmemorypointererror"", ""sync: syncserviceis3devicetoohoterror"", ""exposure: camerasetexposurefailed"", ""sync: syncservicewritedataerror"", ""sync: syncserviceqapistatus_fail_sys"", ""sync: syncservicecameradisconnecterror"", ""sync: syncserviceis3devicesensor2workerror"", ""brightness: ec_brightness_is3_010_failed"", ""sync: syncserviceencryptcommunicationerror"", ""brightness: ec_brightness_is3_011_failed"", ""sync: syncservicedeviceadapterabnormalerror"", ""brightness: ec_brightness_led_g_failed"", ""exposure: cameragetexposurefailed"", ""gain: cameragetgainrangefailed"", ""sync: syncservicedriversnoexist"", ""calibration: scanis_calibrationparameter_load_failed""]","[""Serial"", ""USB"", ""HID"", ""Camera"", ""Ethernet""]","[""SyncServiceQAPIStatus_NTC_DETECTION_ERROR"", ""SyncServiceReolutionError"", ""ModuleInit_Failed"", ""EC_Device_NoneTip"", ""EC_Device_ReconnectError"", ""EC_Hole_Bool_Upper_Failed"", ""EC_DeviceData_RemainUserCountError"", ""EC_Device_MotorError"", ""SyncServiceDeviceSensor2WorkError"", ""EC_GlazeFailed"", ""EC_ServiceUnavailableError"", ""EC_Brightness_Led_G_Failed"", ""BaseConnectError"", ""SyncServiceProjectorDisconnectError"", ""EC_File_CopyFailed""]",0.6,string_analysis,2025-08-15 17:23:03
84,ISSetup.dll,IntraoralScan/Driver/3W/mcu_ap_drivers-R4/ap/ASIX_USB_Ethernet_Win10_v3.20.1.0_Drivers_Setup_v2.0.1.0/ISSetup.dll,5425020,b2bdf23f345079b25b747841cdcbfbd0,usb_interface,"[""frame: frameheightw"", ""frame: position of image frame:xw"", ""frame: position of image frame:yw"", ""fps: jpfps"", ""stream: recordreadstream"", ""frame: property frameheightww"", ""frame: property framecolorwww"", ""frame: a_framewidthww"", ""frame: wframecolorww"", ""frame: property framewidthwww"", ""sync: synchronizedplay"", ""buffer: &hcolumnnamebuffer"", ""stream: recordsetstreamw"", ""sync: property synchronizedplayw""]","[""I2C"", ""Serial"", ""USB"", ""HID"", ""Camera"", ""SPI"", ""PCIe"", ""Ethernet""]","[""InternetErrorWWW"", ""pErrorLogWWW"", ""property LastDllErrorW"", ""IErrorLogWWW"", ""LastErrorRecordW"", ""InstallScript Error Object ClassWW"", ""VEAddError"", ""hLastErrorWWW"", ""ISetupFileErrors Interface"", ""0AVERR_SUCCESSW0"", ""MD5 errorW"", ""ErrorObjhB"", ""0'TSEQ_ADD_FAILEDWWd"", ""NMsiViewGetErrorW"", ""File operation errorWW""]",0.6,string_analysis,2025-08-15 17:23:03
86,ISSetup.dll,IntraoralScan/Driver/3W/mcu_ap_drivers-R4/ap/ASIX_USB_Ethernet_Win11_v3.22.1.0_Drivers_Setup_v2.0.1.0/ISSetup.dll,5425055,b7fdd3914564a3e8c42f1147e90b110d,usb_interface,"[""frame: frameheightw"", ""frame: position of image frame:xw"", ""frame: position of image frame:yw"", ""fps: jpfps"", ""stream: recordreadstream"", ""frame: property frameheightww"", ""frame: property framecolorwww"", ""frame: a_framewidthww"", ""frame: wframecolorww"", ""frame: property framewidthwww"", ""sync: synchronizedplay"", ""buffer: &hcolumnnamebuffer"", ""stream: recordsetstreamw"", ""sync: property synchronizedplayw""]","[""I2C"", ""Serial"", ""USB"", ""HID"", ""Camera"", ""SPI"", ""PCIe"", ""Ethernet""]","[""InternetErrorWWW"", ""pErrorLogWWW"", ""property LastDllErrorW"", ""IErrorLogWWW"", ""LastErrorRecordW"", ""InstallScript Error Object ClassWW"", ""VEAddError"", ""hLastErrorWWW"", ""ISetupFileErrors Interface"", ""0AVERR_SUCCESSW0"", ""MD5 errorW"", ""ErrorObjhB"", ""0'TSEQ_ADD_FAILEDWWd"", ""NMsiViewGetErrorW"", ""File operation errorWW""]",0.6,string_analysis,2025-08-15 17:23:03
